 Jspace =            1
    Gas temperature (K)  0.11E+02
 Total H density (cm-3)  0.20E+05
Cl          0.00000000D+00  0.97403331D-09  0.96480281D-09  0.95448347D-09  0.94288967D-09  0.92983090D-09  0.91512855D-09  0.89863664D-09  0.88026279D-09  0.85998386D-09  0.83785246D-09  0.78858615D-09  0.76185422D-09  0.73403779D-09  0.67611835D-09  0.64646886D-09  0.58678244D-09  0.52766369D-09  0.44228697D-09  0.38870360D-09  0.31477286D-09  0.24977710D-09  0.19451764D-09  0.13620334D-09  0.94156004D-10  0.60090538D-10  0.40337216D-10  0.27666970D-10  0.21241470D-10  0.17373966D-10  0.15000925D-10  0.13538282D-10  0.12273743D-10  0.11330745D-10  0.10440414D-10  0.96605444D-11  0.89600945D-11  0.82791110D-11  0.76190507D-11  0.70098376D-11  0.64144361D-11  0.58113782D-11  0.52324884D-11  0.46436953D-11  0.40948397D-11  0.35752842D-11  0.30710681D-11  0.26110170D-11  0.22036451D-11  0.18405714D-11  0.15333986D-11  0.12722772D-11  0.10562630D-11  0.88058696D-12  0.73469418D-12  0.61643094D-12  0.52009028D-12  0.44077442D-12  0.37575735D-12  0.32273034D-12  0.28050713D-12  0.24815040D-12  0.22479298D-12  0.20984299D-12  0.20353947D-12  0.20685068D-12  0.22255886D-12  0.25543204D-12  0.31234399D-12  0.40121469D-12  0.51938325D-12  0.63760308D-12  0.72321774D-12  0.77124476D-12  0.79005550D-12  0.78784914D-12  0.77123764D-12  0.74576949D-12  0.71583913D-12  0.68449736D-12  0.65379090D-12  0.62474252D-12  0.59783122D-12  0.57318195D-12  0.55070662D-12  0.53032458D-12  0.51194394D-12  0.49554784D-12  0.48116265D-12  0.46885006D-12  0.45866914D-12  0.45063313D-12  0.44466651D-12  0.44057798D-12  0.43803811D-12  0.43662571D-12  0.43592668D-12  0.43561984D-12  0.43550086D-12  0.43546038D-12  0.43544840D-12  0.43544608D-12  0.43544482D-12  0.43544457D-12  0.43544453D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12  0.43544452D-12
Na          0.00000000D+00  0.47801529D-10  0.47938748D-10  0.48282292D-10  0.48925145D-10  0.49968756D-10  0.51486128D-10  0.53497757D-10  0.55962672D-10  0.58787790D-10  0.61851524D-10  0.68230839D-10  0.71385211D-10  0.74471255D-10  0.80504639D-10  0.83542470D-10  0.89985202D-10  0.97420352D-10  0.11182149D-09  0.12451918D-09  0.14971598D-09  0.18370642D-09  0.22714387D-09  0.29792836D-09  0.37688560D-09  0.47265873D-09  0.55265060D-09  0.62383491D-09  0.67448676D-09  0.71825356D-09  0.75729830D-09  0.78968395D-09  0.82433138D-09  0.85457324D-09  0.88679848D-09  0.91811397D-09  0.94880069D-09  0.98102440D-09  0.10145564D-08  0.10475576D-08  0.10817696D-08  0.11184809D-08  0.11557957D-08  0.11960257D-08  0.12358378D-08  0.12758597D-08  0.13171677D-08  0.13572027D-08  0.13945523D-08  0.14290481D-08  0.14583981D-08  0.14822499D-08  0.14995697D-08  0.15101588D-08  0.15146205D-08  0.15136334D-08  0.15084463D-08  0.15001815D-08  0.14896173D-08  0.14767413D-08  0.14607676D-08  0.14402827D-08  0.14135788D-08  0.13788788D-08  0.13357100D-08  0.12840836D-08  0.12251045D-08  0.11574371D-08  0.10747270D-08  0.97430106D-09  0.86184690D-09  0.74850424D-09  0.64602956D-09  0.56215232D-09  0.50000837D-09  0.45806615D-09  0.43240364D-09  0.41827271D-09  0.41149443D-09  0.40900449D-09  0.40886756D-09  0.40995931D-09  0.41167136D-09  0.41368198D-09  0.41582458D-09  0.41800122D-09  0.42014758D-09  0.42220569D-09  0.42411893D-09  0.42583081D-09  0.42729112D-09  0.42846528D-09  0.42934384D-09  0.42994615D-09  0.43031910D-09  0.43052533D-09  0.43062647D-09  0.43067019D-09  0.43068670D-09  0.43069204D-09  0.43069347D-09  0.43069370D-09  0.43069378D-09  0.43069377D-09  0.43069376D-09  0.43069376D-09  0.43069375D-09  0.43069375D-09  0.43069375D-09  0.43069375D-09  0.43069375D-09  0.43069375D-09  0.43069375D-09  0.43069375D-09  0.43069375D-09  0.43069375D-09  0.43069375D-09  0.43069375D-09  0.43069375D-09  0.43069375D-09  0.43069376D-09  0.43069376D-09  0.43069376D-09  0.43069376D-09
P           0.00000000D+00  0.48551625D-12  0.66924124D-12  0.89773201D-12  0.11840580D-11  0.15426640D-11  0.19846387D-11  0.25148366D-11  0.31307745D-11  0.38236324D-11  0.45808909D-11  0.62386867D-11  0.71211882D-11  0.80338935D-11  0.99544760D-11  0.10970674D-10  0.13145722D-10  0.15558132D-10  0.19745505D-10  0.22991845D-10  0.28645858D-10  0.35300496D-10  0.42910467D-10  0.54179120D-10  0.65950299D-10  0.79990008D-10  0.92288382D-10  0.10455237D-09  0.11454669D-09  0.12387065D-09  0.13187357D-09  0.13748654D-09  0.14194344D-09  0.14448344D-09  0.14607619D-09  0.14690571D-09  0.14735063D-09  0.14763665D-09  0.14784922D-09  0.14802031D-09  0.14817857D-09  0.14833970D-09  0.14850360D-09  0.14868834D-09  0.14888535D-09  0.14910205D-09  0.14934872D-09  0.14961248D-09  0.14988176D-09  0.15015000D-09  0.15038917D-09  0.15057945D-09  0.15068753D-09  0.15067981D-09  0.15051640D-09  0.15015698D-09  0.14956054D-09  0.14867784D-09  0.14746569D-09  0.14587696D-09  0.14388375D-09  0.14147596D-09  0.13865237D-09  0.13541353D-09  0.13187094D-09  0.12817110D-09  0.12464169D-09  0.12181720D-09  0.12055399D-09  0.12201228D-09  0.12727047D-09  0.13613892D-09  0.14641903D-09  0.15550848D-09  0.16205399D-09  0.16607922D-09  0.16818269D-09  0.16900328D-09  0.16901498D-09  0.16853170D-09  0.16775984D-09  0.16683318D-09  0.16583885D-09  0.16483196D-09  0.16384583D-09  0.16290680D-09  0.16203933D-09  0.16127526D-09  0.16065593D-09  0.16023029D-09  0.16003931D-09  0.16008285D-09  0.16028787D-09  0.16052915D-09  0.16070991D-09  0.16080929D-09  0.16085262D-09  0.16086841D-09  0.16087339D-09  0.16087476D-09  0.16087509D-09  0.16087515D-09  0.16087517D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09  0.16087518D-09
F           0.66800000D-08  0.55781071D-08  0.52546479D-08  0.49275957D-08  0.45981212D-08  0.42680975D-08  0.39401328D-08  0.36175322D-08  0.33040861D-08  0.30036717D-08  0.27197733D-08  0.22112037D-08  0.19887652D-08  0.17874379D-08  0.14437322D-08  0.12983063D-08  0.10519724D-08  0.85462717D-09  0.62805167D-09  0.51199933D-09  0.37663444D-09  0.27636452D-09  0.20219124D-09  0.13312154D-09  0.88390663D-10  0.54904410D-10  0.36487451D-10  0.24980521D-10  0.19182936D-10  0.15666037D-10  0.13478670D-10  0.12120206D-10  0.10947961D-10  0.10079831D-10  0.92663380D-11  0.85586269D-11  0.79265133D-11  0.73147823D-11  0.67240863D-11  0.61804710D-11  0.56502990D-11  0.51141191D-11  0.45999269D-11  0.40772061D-11  0.35900039D-11  0.31287305D-11  0.26809131D-11  0.22721696D-11  0.19102195D-11  0.15879051D-11  0.13159128D-11  0.10859376D-11  0.89752500D-12  0.74667633D-12  0.62432274D-12  0.52838848D-12  0.45355925D-12  0.39514400D-12  0.35010622D-12  0.31576318D-12  0.29034470D-12  0.27246788D-12  0.26111294D-12  0.25577402D-12  0.25663374D-12  0.26458196D-12  0.28194902D-12  0.31329573D-12  0.36536434D-12  0.44526312D-12  0.55048201D-12  0.65514262D-12  0.73054623D-12  0.77257645D-12  0.78892022D-12  0.78697520D-12  0.77259219D-12  0.75059520D-12  0.72476666D-12  0.69772495D-12  0.67123235D-12  0.64617678D-12  0.62298059D-12  0.60176065D-12  0.58244896D-12  0.56498237D-12  0.54928598D-12  0.53534556D-12  0.52317830D-12  0.51282430D-12  0.50431449D-12  0.49763693D-12  0.49270605D-12  0.48934501D-12  0.48726892D-12  0.48612240D-12  0.48556017D-12  0.48531666D-12  0.48522423D-12  0.48519397D-12  0.48518568D-12  0.48518428D-12  0.48518371D-12  0.48518369D-12  0.48518372D-12  0.48518374D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12  0.48518375D-12
OH          0.00000000D+00  0.21456579D-11  0.34561692D-11  0.55803866D-11  0.87031766D-11  0.13121839D-10  0.19202737D-10  0.27369994D-10  0.38085949D-10  0.51821266D-10  0.69018645D-10  0.11522400D-09  0.14469858D-09  0.17854868D-09  0.25913689D-09  0.30554220D-09  0.40926319D-09  0.52529063D-09  0.71571301D-09  0.84884421D-09  0.10496810D-08  0.12427375D-08  0.14191721D-08  0.16178796D-08  0.17692817D-08  0.18968563D-08  0.19727664D-08  0.20226790D-08  0.20494588D-08  0.20675654D-08  0.20808653D-08  0.20907183D-08  0.21006572D-08  0.21090344D-08  0.21177301D-08  0.21259823D-08  0.21339118D-08  0.21421186D-08  0.21505892D-08  0.21589191D-08  0.21676133D-08  0.21770974D-08  0.21870490D-08  0.21984495D-08  0.22110432D-08  0.22261889D-08  0.22466552D-08  0.22750507D-08  0.23154470D-08  0.23751917D-08  0.24599825D-08  0.25805725D-08  0.27464115D-08  0.29673255D-08  0.32640580D-08  0.36477229D-08  0.41364614D-08  0.47550599D-08  0.55244721D-08  0.64695440D-08  0.76042222D-08  0.89326244D-08  0.10451865D-07  0.12149831D-07  0.13935313D-07  0.15666611D-07  0.17132531D-07  0.18202235D-07  0.18769737D-07  0.18776393D-07  0.18495648D-07  0.18394273D-07  0.18622264D-07  0.19053043D-07  0.19572629D-07  0.20138019D-07  0.20738362D-07  0.21376771D-07  0.22061835D-07  0.22807123D-07  0.23624006D-07  0.24526844D-07  0.25527162D-07  0.26633345D-07  0.27850874D-07  0.29174427D-07  0.30587947D-07  0.32056795D-07  0.33527115D-07  0.34926844D-07  0.36175760D-07  0.37204265D-07  0.37975501D-07  0.38496303D-07  0.38811374D-07  0.38981788D-07  0.39064122D-07  0.39099566D-07  0.39113108D-07  0.39117668D-07  0.39119010D-07  0.39119271D-07  0.39119412D-07  0.39119441D-07  0.39119446D-07  0.39119447D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07  0.39119448D-07
CO          0.00000000D+00  0.12845845D-05  0.27163022D-05  0.39590014D-05  0.50448638D-05  0.60004615D-05  0.68460193D-05  0.75973008D-05  0.82669371D-05  0.88653356D-05  0.94012984D-05  0.10315454D-04  0.10706284D-04  0.11060221D-04  0.11675647D-04  0.11944926D-04  0.12422548D-04  0.12835527D-04  0.13366590D-04  0.13677498D-04  0.14098234D-04  0.14479962D-04  0.14834973D-04  0.15280369D-04  0.15703995D-04  0.16211830D-04  0.16701381D-04  0.17271764D-04  0.17831203D-04  0.18478218D-04  0.19216698D-04  0.19957376D-04  0.20888016D-04  0.21824515D-04  0.22956110D-04  0.24191335D-04  0.25531891D-04  0.27076171D-04  0.28827711D-04  0.30691115D-04  0.32765692D-04  0.35152580D-04  0.37753064D-04  0.40766087D-04  0.43986259D-04  0.47504831D-04  0.51506315D-04  0.55863200D-04  0.60536987D-04  0.65664153D-04  0.71071577D-04  0.76842146D-04  0.82849125D-04  0.88958800D-04  0.95241970D-04  0.10146434D-03  0.10755070D-03  0.11348075D-03  0.11918620D-03  0.12465600D-03  0.12985275D-03  0.13475908D-03  0.13938761D-03  0.14376782D-03  0.14781282D-03  0.15146912D-03  0.15465115D-03  0.15742444D-03  0.15988993D-03  0.16204548D-03  0.16387317D-03  0.16536798D-03  0.16655636D-03  0.16748397D-03  0.16818810D-03  0.16870709D-03  0.16907595D-03  0.16932855D-03  0.16949508D-03  0.16960135D-03  0.16966703D-03  0.16970678D-03  0.16973030D-03  0.16974372D-03  0.16975071D-03  0.16975339D-03  0.16975304D-03  0.16975047D-03  0.16974631D-03  0.16974112D-03  0.16973547D-03  0.16972996D-03  0.16972513D-03  0.16972135D-03  0.16971875D-03  0.16971720D-03  0.16971639D-03  0.16971605D-03  0.16971593D-03  0.16971590D-03  0.16971590D-03  0.16971590D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03  0.16971591D-03
CS          0.00000000D+00  0.57928467D-09  0.10519430D-08  0.13783372D-08  0.16507633D-08  0.19329950D-08  0.22551630D-08  0.26267515D-08  0.30456262D-08  0.35031501D-08  0.39875500D-08  0.49884928D-08  0.54845675D-08  0.59678535D-08  0.68797181D-08  0.73043498D-08  0.80894972D-08  0.87942080D-08  0.97216012D-08  0.10268449D-07  0.11004237D-07  0.11659440D-07  0.12250026D-07  0.12951762D-07  0.13563528D-07  0.14210463D-07  0.14743753D-07  0.15268593D-07  0.15704335D-07  0.16134341D-07  0.16549412D-07  0.16899393D-07  0.17260210D-07  0.17548220D-07  0.17812334D-07  0.18014062D-07  0.18149996D-07  0.18221094D-07  0.18215068D-07  0.18131065D-07  0.17966469D-07  0.17708218D-07  0.17365456D-07  0.16910737D-07  0.16376266D-07  0.15752770D-07  0.15011613D-07  0.14184473D-07  0.13292993D-07  0.12329813D-07  0.11348576D-07  0.10354722D-07  0.93871867D-08  0.84764386D-08  0.76165595D-08  0.68402117D-08  0.61531376D-08  0.55552762D-08  0.50525565D-08  0.46448261D-08  0.43311854D-08  0.41034721D-08  0.39460046D-08  0.38372506D-08  0.37505607D-08  0.36444958D-08  0.34748006D-08  0.32586679D-08  0.30637193D-08  0.29424764D-08  0.29196588D-08  0.29200825D-08  0.28189298D-08  0.25780049D-08  0.22347834D-08  0.18448033D-08  0.14658486D-08  0.11433727D-08  0.89979943D-09  0.73300459D-09  0.62710730D-09  0.56214541D-09  0.52193297D-09  0.49560480D-09  0.47675627D-09  0.46199843D-09  0.44960876D-09  0.43878891D-09  0.42921216D-09  0.42080808D-09  0.41363220D-09  0.40777717D-09  0.40330047D-09  0.40016724D-09  0.39820051D-09  0.39710639D-09  0.39656802D-09  0.39633351D-09  0.39624316D-09  0.39621253D-09  0.39620346D-09  0.39620169D-09  0.39620072D-09  0.39620052D-09  0.39620048D-09  0.39620048D-09  0.39620047D-09  0.39620047D-09  0.39620047D-09  0.39620047D-09  0.39620047D-09  0.39620047D-09  0.39620047D-09  0.39620047D-09  0.39620047D-09  0.39620047D-09  0.39620047D-09  0.39620047D-09  0.39620047D-09  0.39620047D-09  0.39620048D-09  0.39620048D-09  0.39620048D-09  0.39620048D-09
HS          0.00000000D+00  0.52750018D-12  0.70677642D-12  0.90423591D-12  0.11230829D-11  0.13657590D-11  0.16342005D-11  0.19295464D-11  0.22517868D-11  0.25995784D-11  0.29703086D-11  0.37657399D-11  0.41821483D-11  0.46057133D-11  0.54612487D-11  0.58881267D-11  0.67311747D-11  0.75522612D-11  0.87285876D-11  0.94672843D-11  0.10488077D-10  0.11373379D-10  0.12084359D-10  0.12715694D-10  0.13010352D-10  0.13114024D-10  0.13209257D-10  0.13486972D-10  0.13864692D-10  0.14252600D-10  0.14515546D-10  0.14597440D-10  0.14529264D-10  0.14353769D-10  0.14076024D-10  0.13746302D-10  0.13394199D-10  0.13020544D-10  0.12651357D-10  0.12323338D-10  0.12027100D-10  0.11755718D-10  0.11515915D-10  0.11274422D-10  0.11023587D-10  0.10729154D-10  0.10350711D-10  0.98870037D-11  0.93508250D-11  0.87521639D-11  0.81450949D-11  0.75504192D-11  0.69997098D-11  0.65084334D-11  0.60647214D-11  0.56708410D-11  0.53096547D-11  0.49567380D-11  0.45878693D-11  0.41753530D-11  0.36996626D-11  0.31573663D-11  0.25699163D-11  0.19857335D-11  0.14830912D-11  0.11216641D-11  0.93247445D-12  0.89134706D-12  0.93155568D-12  0.10086300D-11  0.11129497D-11  0.12304791D-11  0.13298844D-11  0.13886392D-11  0.13997477D-11  0.13674677D-11  0.13046204D-11  0.12285037D-11  0.11554631D-11  0.10966093D-11  0.10574088D-11  0.10387234D-11  0.10393197D-11  0.10572562D-11  0.10905983D-11  0.11373097D-11  0.11949758D-11  0.12602467D-11  0.13286676D-11  0.13948892D-11  0.14535737D-11  0.15007277D-11  0.15348005D-11  0.15567643D-11  0.15693320D-11  0.15757072D-11  0.15785842D-11  0.15797440D-11  0.15801625D-11  0.15802971D-11  0.15803354D-11  0.15803427D-11  0.15803467D-11  0.15803475D-11  0.15803476D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11  0.15803477D-11
N2          0.00000000D+00  0.19241591D-08  0.69813274D-08  0.13184758D-07  0.19628012D-07  0.25964434D-07  0.32068540D-07  0.37897958D-07  0.43438833D-07  0.48685661D-07  0.53635229D-07  0.62639157D-07  0.66699585D-07  0.70476294D-07  0.77232955D-07  0.80246711D-07  0.85639097D-07  0.90309651D-07  0.96256208D-07  0.99676566D-07  0.10420614D-06  0.10820437D-06  0.11182634D-06  0.11625012D-06  0.12035193D-06  0.12515789D-06  0.12969289D-06  0.13487447D-06  0.13988339D-06  0.14564247D-06  0.15222900D-06  0.15887743D-06  0.16729809D-06  0.17584185D-06  0.18625010D-06  0.19770899D-06  0.21025452D-06  0.22484492D-06  0.24157304D-06  0.25958325D-06  0.27990256D-06  0.30364639D-06  0.32998560D-06  0.36115836D-06  0.39531106D-06  0.43370046D-06  0.47884542D-06  0.52998290D-06  0.58739472D-06  0.65378776D-06  0.72819222D-06  0.81328658D-06  0.90912991D-06  0.10155875D-05  0.11364145D-05  0.12699506D-05  0.14172368D-05  0.15808825D-05  0.17625903D-05  0.19661781D-05  0.21952798D-05  0.24552257D-05  0.27553089D-05  0.31119809D-05  0.35407408D-05  0.40675564D-05  0.47084205D-05  0.54598737D-05  0.62965801D-05  0.71859914D-05  0.81023128D-05  0.90307660D-05  0.99761869D-05  0.10954911D-04  0.11973351D-04  0.13037972D-04  0.14150651D-04  0.15313202D-04  0.16524037D-04  0.17781880D-04  0.19075812D-04  0.20395602D-04  0.21723577D-04  0.23036983D-04  0.24311160D-04  0.25515324D-04  0.26619430D-04  0.27594119D-04  0.28416686D-04  0.29074376D-04  0.29567523D-04  0.29910388D-04  0.30129151D-04  0.30256190D-04  0.30323228D-04  0.30355429D-04  0.30369523D-04  0.30375125D-04  0.30377136D-04  0.30377781D-04  0.30377965D-04  0.30377999D-04  0.30378018D-04  0.30378022D-04  0.30378022D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04  0.30378023D-04
NH          0.00000000D+00  0.10586439D-12  0.25960627D-12  0.37751799D-12  0.46793493D-12  0.55247553D-12  0.64343865D-12  0.74597710D-12  0.86168971D-12  0.99026658D-12  0.11301323D-11  0.14335236D-11  0.15911851D-11  0.17491036D-11  0.20569523D-11  0.22036761D-11  0.24776338D-11  0.27218867D-11  0.30276455D-11  0.31896740D-11  0.33693677D-11  0.34735842D-11  0.35042743D-11  0.34397435D-11  0.32800976D-11  0.30162693D-11  0.27656251D-11  0.25476390D-11  0.24197590D-11  0.23434756D-11  0.23024216D-11  0.22805860D-11  0.22628876D-11  0.22497923D-11  0.22378278D-11  0.22286790D-11  0.22228483D-11  0.22208774D-11  0.22240880D-11  0.22330485D-11  0.22488543D-11  0.22736497D-11  0.23077780D-11  0.23557478D-11  0.24164394D-11  0.24936090D-11  0.25951148D-11  0.27224039D-11  0.28785299D-11  0.30731559D-11  0.33048365D-11  0.35819202D-11  0.39031334D-11  0.42643863D-11  0.46728695D-11  0.51158142D-11  0.55892617D-11  0.60950024D-11  0.66333954D-11  0.72124482D-11  0.78402216D-11  0.85315637D-11  0.93191843D-11  0.10270606D-10  0.11471580D-10  0.13036470D-10  0.14984594D-10  0.17213219D-10  0.19700807D-10  0.22581548D-10  0.25966718D-10  0.29827473D-10  0.34092648D-10  0.38776422D-10  0.43900316D-10  0.49518169D-10  0.55698597D-10  0.62551543D-10  0.70208257D-10  0.78842499D-10  0.88600647D-10  0.99667896D-10  0.11220487D-09  0.12634735D-09  0.14221497D-09  0.15981222D-09  0.17902469D-09  0.19949768D-09  0.22059125D-09  0.24134109D-09  0.26054320D-09  0.27699329D-09  0.28984088D-09  0.29885771D-09  0.30449183D-09  0.30761209D-09  0.30914299D-09  0.30980800D-09  0.31006316D-09  0.31014902D-09  0.31017413D-09  0.31017893D-09  0.31018147D-09  0.31018195D-09  0.31018202D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09  0.31018203D-09
SiH         0.00000000D+00  0.48520072D-11  0.62444185D-11  0.76442165D-11  0.90493282D-11  0.10453190D-10  0.11844375D-10  0.13207063D-10  0.14522504D-10  0.15771307D-10  0.16935914D-10  0.18962697D-10  0.19812366D-10  0.20552138D-10  0.21718398D-10  0.22156875D-10  0.22777047D-10  0.23093505D-10  0.23075781D-10  0.22770268D-10  0.21910513D-10  0.20609736D-10  0.18930937D-10  0.16283973D-10  0.13484695D-10  0.10288908D-10  0.77648924D-11  0.56109028D-11  0.41478865D-11  0.30019990D-11  0.21629551D-11  0.16362552D-11  0.12314785D-11  0.98107458D-12  0.78643844D-12  0.64517767D-12  0.53802948D-12  0.44918454D-12  0.37550168D-12  0.31686223D-12  0.26705395D-12  0.22315282D-12  0.18642171D-12  0.15387283D-12  0.12748427D-12  0.10576246D-12  0.87552922D-13  0.73312542D-13  0.62531525D-13  0.54309402D-13  0.48296993D-13  0.43757980D-13  0.40249767D-13  0.37364069D-13  0.34693796D-13  0.32056965D-13  0.29293215D-13  0.26312890D-13  0.23142081D-13  0.19863895D-13  0.16642807D-13  0.13662324D-13  0.11080918D-13  0.90386321D-14  0.77632858D-14  0.76161339D-14  0.92559834D-14  0.13540630D-13  0.22294622D-13  0.40642760D-13  0.77322865D-13  0.13488630D-12  0.20027555D-12  0.26115414D-12  0.31430124D-12  0.35988846D-12  0.39851905D-12  0.43157443D-12  0.46115313D-12  0.48991703D-12  0.52050746D-12  0.55553079D-12  0.59728438D-12  0.64782327D-12  0.70911329D-12  0.78272677D-12  0.86971905D-12  0.96977909D-12  0.10804079D-11  0.11960157D-11  0.13079837D-11  0.14065190D-11  0.14841381D-11  0.15384560D-11  0.15723267D-11  0.15912969D-11  0.16009256D-11  0.16053943D-11  0.16073152D-11  0.16080930D-11  0.16083964D-11  0.16084789D-11  0.16085438D-11  0.16085679D-11  0.16085764D-11  0.16085791D-11  0.16085800D-11  0.16085802D-11  0.16085802D-11  0.16085802D-11  0.16085802D-11  0.16085802D-11  0.16085802D-11  0.16085802D-11  0.16085802D-11  0.16085802D-11  0.16085802D-11  0.16085802D-11  0.16085802D-11  0.16085802D-11  0.16085802D-11  0.16085802D-11  0.16085802D-11  0.16085802D-11
SiO         0.00000000D+00  0.65989570D-13  0.12103092D-12  0.20070259D-12  0.31176798D-12  0.46255129D-12  0.66284483D-12  0.92353806D-12  0.12559837D-11  0.16712273D-11  0.21792972D-11  0.35066587D-11  0.43387880D-11  0.52902265D-11  0.75713421D-11  0.89127358D-11  0.12035029D-10  0.15811310D-10  0.22940255D-10  0.28875383D-10  0.39993324D-10  0.54396040D-10  0.72836530D-10  0.10486380D-09  0.14617704D-09  0.21001646D-09  0.28306627D-09  0.37229935D-09  0.45041961D-09  0.51636581D-09  0.55760564D-09  0.57249586D-09  0.57181051D-09  0.56328968D-09  0.55193542D-09  0.54202778D-09  0.53478599D-09  0.53013521D-09  0.52831967D-09  0.52917696D-09  0.53243814D-09  0.53822977D-09  0.54620682D-09  0.55687588D-09  0.56936128D-09  0.58379487D-09  0.60081180D-09  0.61977962D-09  0.64046814D-09  0.66350102D-09  0.68818068D-09  0.71501522D-09  0.74362398D-09  0.77370670D-09  0.80629689D-09  0.84148519D-09  0.88111792D-09  0.92911175D-09  0.99181848D-09  0.10805046D-08  0.12126319D-08  0.14146802D-08  0.17258895D-08  0.22019474D-08  0.28846862D-08  0.37358986D-08  0.44700044D-08  0.48015739D-08  0.48956681D-08  0.49596971D-08  0.50521228D-08  0.51738128D-08  0.53143366D-08  0.54649575D-08  0.56191699D-08  0.57725742D-08  0.59208705D-08  0.60609368D-08  0.61910002D-08  0.63110907D-08  0.64216282D-08  0.65238448D-08  0.66185698D-08  0.67062538D-08  0.67871359D-08  0.68610030D-08  0.69276367D-08  0.69867276D-08  0.70380839D-08  0.70816489D-08  0.71175643D-08  0.71462431D-08  0.71684525D-08  0.71852427D-08  0.71977264D-08  0.72067995D-08  0.72131296D-08  0.72172955D-08  0.72198575D-08  0.72213208D-08  0.72220934D-08  0.72223519D-08  0.72225848D-08  0.72226821D-08  0.72227187D-08  0.72227309D-08  0.72227346D-08  0.72227355D-08  0.72227357D-08  0.72227357D-08  0.72227358D-08  0.72227358D-08  0.72227358D-08  0.72227358D-08  0.72227358D-08  0.72227358D-08  0.72227358D-08  0.72227358D-08  0.72227358D-08  0.72227358D-08  0.72227357D-08  0.72227357D-08  0.72227357D-08  0.72227357D-08
